9,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,9,10,10,10,13,22,33,28,27,27,28,29,29,29,28,29,29,28,29,29,38,23,14,10,10,10,,,2,,9,10,10,10,13,22,49,44,43,44,45,46,45,28,43,44,45,45,45,45,53,23,14,10,10,10,,,,
10,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,10,10,10,10,13,22,36,31,26,30,26,26,28,30,31,31,27,29,31,26,38,23,14,10,10,10,,,,,10,10,10,10,13,22,37,34,32,29,31,31,28,31,34,33,30,33,32,34,42,23,14,10,10,10,,,,
13,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,13,10,10,10,13,22,34,31,26,29,31,26,29,31,29,30,30,26,29,30,38,23,14,10,10,10,,,,,13,10,10,10,13,22,35,28,30,30,28,31,29,29,31,33,29,31,28,33,41,23,14,10,10,10,,,,
14,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,14,10,10,10,13,22,36,26,30,27,31,26,29,27,31,30,26,30,29,28,38,23,14,10,10,10,,,,,14,10,10,10,13,22,38,30,29,30,29,30,34,32,32,30,29,34,34,30,42,23,14,10,10,10,,,,
15,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,15,10,10,10,13,22,33,31,28,29,28,26,26,30,26,28,28,26,26,28,38,23,14,10,10,10,,,,,15,10,10,10,13,22,35,32,31,34,33,32,30,30,31,33,31,34,34,30,39,23,14,10,10,10,,,,
16,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,16,10,10,10,13,22,35,28,30,29,29,29,26,31,30,28,31,27,28,27,40,23,14,10,10,10,,,,,16,10,10,10,13,22,37,29,31,30,28,28,34,30,34,33,32,32,33,32,40,23,14,10,10,10,,,,2
17,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,17,10,10,10,13,24,20,20,20,26,21,21,21,26,21,21,21,27,20,20,20,25,14,10,10,10,,,,,17,10,10,10,13,22,38,33,28,29,34,32,32,31,32,32,32,28,29,31,41,23,14,10,10,10,,,,2
18,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,18,10,10,10,16,15,15,15,18,22,47,42,44,26,43,41,49,23,19,15,15,15,17,10,10,10,,,,,18,10,10,10,13,22,35,30,34,33,33,30,31,31,30,34,33,31,33,32,40,23,14,10,10,10,,,,2
19,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,19,10,10,10,10,10,10,10,13,22,34,26,26,26,26,26,37,23,14,10,10,10,10,10,10,10,,,,,19,10,10,10,13,22,37,33,31,31,33,29,28,28,29,33,30,31,29,31,41,23,14,10,10,10,,,,
20,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,20,10,10,10,10,10,10,10,13,22,35,30,26,32,28,26,38,23,14,10,10,10,10,10,10,10,,,,,20,10,10,10,13,22,35,30,29,31,31,28,31,28,32,28,32,33,30,31,42,23,14,10,10,10,,,,
21,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,21,10,10,10,10,10,10,10,13,22,36,26,26,26,26,26,40,23,14,10,10,10,10,10,10,10,,,,,21,10,10,10,13,22,35,30,29,28,30,32,33,31,34,31,30,31,34,34,39,23,14,10,10,10,,,,
22,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,22,10,10,10,10,10,10,10,13,22,35,26,27,26,30,26,40,23,14,10,10,10,10,10,10,10,,,,,22,10,10,10,13,22,36,33,28,30,29,31,31,31,29,31,30,33,33,28,39,23,14,10,10,10,,,,
23,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,23,10,10,10,10,10,10,10,13,24,20,20,20,20,20,20,20,25,14,10,10,10,10,10,10,10,,,,,23,10,10,10,13,22,38,30,28,33,30,34,34,29,28,34,29,29,31,34,40,23,14,10,10,10,,,,
24,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,24,10,10,10,10,10,10,10,16,15,15,15,15,15,15,15,15,15,17,10,10,10,10,10,10,10,,,,,24,10,10,10,13,22,37,31,28,30,30,30,32,28,34,34,31,29,31,28,39,23,14,10,10,10,,,,
25,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,25,10,10,10,13,26,21,21,21,21,21,21,21,28,21,21,21,21,21,21,21,27,14,10,10,10,,,,
26,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,26,10,10,10,13,22,49,44,43,45,43,43,44,28,45,46,46,43,44,43,53,23,14,10,10,10,,,,
27,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,27,10,10,10,13,22,35,28,33,33,32,33,28,30,33,33,28,33,31,31,40,23,14,10,10,10,,,,
26,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,26,10,10,10,13,22,37,29,33,30,33,30,34,28,29,32,29,29,31,28,42,23,14,10,10,10,,,,
27,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,27,10,10,10,13,22,35,34,34,33,28,31,34,32,31,30,30,33,34,33,42,23,14,10,10,10,,,,
28,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,10,10,13,22,35,30,29,28,30,30,31,31,28,32,28,34,34,29,41,23,14,10,10,10,,,,
29,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10,10,10,13,22,35,30,31,28,28,28,31,33,33,28,28,32,30,29,39,23,14,10,10,10,,,,
30,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,10,10,13,22,36,28,31,31,29,29,33,32,32,31,30,29,32,31,40,23,14,10,10,10,,,,
31,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10,10,10,13,22,36,28,32,34,31,29,28,34,33,33,28,29,28,29,41,23,14,10,10,10,,,,
32,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10,10,10,13,22,37,31,28,28,28,28,34,28,30,30,29,32,34,33,39,23,14,10,10,10,,,,
33,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,10,10,10,13,22,36,30,33,31,31,32,30,29,31,30,33,32,32,34,42,23,14,10,10,10,,,,
34,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,10,10,10,13,22,36,31,32,32,30,30,28,30,29,31,30,34,32,32,41,23,14,10,10,10,,,,
35,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,10,10,10,13,22,35,28,31,32,34,31,31,28,28,29,29,31,32,28,42,23,14,10,10,10,,,,
36,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,10,10,10,13,22,38,29,30,28,33,28,30,31,29,34,31,31,33,30,39,23,14,10,10,10,,,,
37,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,10,10,10,13,22,36,33,28,34,32,34,32,32,33,31,33,29,30,30,42,23,14,10,10,10,,,,
38,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,38,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10,10,10,13,26,21,21,21,21,21,21,21,28,21,21,21,21,21,21,21,27,14,10,10,10,,,,
39,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,39,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10,10,10,13,22,49,45,45,46,45,44,43,28,44,44,45,45,44,46,53,23,14,10,10,10,,,,
40,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,10,10,13,22,35,31,29,29,31,29,30,30,31,31,33,31,29,34,39,23,14,10,10,10,,,,
41,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,10,10,10,13,22,36,33,29,28,29,30,33,30,28,28,30,28,34,31,42,23,14,10,10,10,,,,
42,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10,10,10,13,22,37,33,31,28,31,31,28,32,31,28,28,30,33,28,39,23,14,10,10,10,,,,
43,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,43,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,10,10,10,13,22,38,30,30,31,31,28,32,28,28,33,29,34,28,32,39,23,14,10,10,10,,,,
44,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,44,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,10,10,10,13,22,35,31,33,28,31,32,28,29,28,33,33,29,31,32,40,23,14,10,10,10,,,,
45,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,10,10,10,13,22,38,30,29,28,29,34,30,28,34,28,33,29,30,28,39,23,14,10,10,10,,,,
46,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,10,10,10,13,22,36,28,34,31,28,32,30,30,28,28,28,31,33,31,39,23,14,10,10,10,,,,
47,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,10,10,13,22,38,33,32,34,31,33,32,31,30,29,30,29,28,31,40,23,14,10,10,10,,,,
48,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,48,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10,10,10,13,22,35,29,33,31,30,30,29,30,29,31,30,30,32,34,39,23,14,10,10,10,,,,
49,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,49,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,10,10,10,13,22,38,30,33,33,33,32,29,28,34,33,30,31,32,29,41,23,14,10,10,10,,,,
50,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,10,10,13,22,37,34,34,32,31,32,28,30,33,32,28,32,30,34,40,23,14,10,10,10,,,,
51,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,10,10,10,13,22,36,30,30,31,30,30,31,30,32,33,33,32,33,33,42,23,14,10,10,10,,,,
52,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,52,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,10,10,10,13,22,35,29,34,29,29,29,29,28,32,28,31,34,30,33,40,23,14,10,10,10,,,,
53,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,53,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,10,10,10,13,26,21,21,21,21,21,21,21,28,21,21,21,21,21,21,21,27,14,10,10,10,,,,
54,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,10,10,10,13,22,49,45,43,46,45,43,45,28,44,44,44,43,46,46,53,23,14,10,10,10,,,,
55,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,10,10,10,13,22,36,30,31,28,34,32,33,33,29,28,33,33,31,34,41,23,14,10,10,10,,,,
56,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,,,56,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10,10,10,13,22,35,28,31,28,32,29,28,31,32,33,33,34,32,32,42,23,14,10,10,10,,,,
